algorithm,N,M,adjust_sample_adaptive,compute_cost_matrix,get_accum_cost_and_steps,retrieve_path,adjust_sample
DTW2,300,600,1.430511474609375e-06,0.002190828323364258,0.0028548240661621094,1.8358230590820312e-05,4.76837158203125e-07
DTW2,300,600,1.430511474609375e-06,0.002162456512451172,0.002846240997314453,1.8596649169921875e-05,7.152557373046875e-07
DTW2,300,600,1.430511474609375e-06,0.0021677017211914062,0.002835512161254883,1.811981201171875e-05,9.5367431640625e-07
DTW2,300,600,1.6689300537109375e-06,0.002162933349609375,0.0028450489044189453,1.8358230590820312e-05,7.152557373046875e-07
DTW2,300,600,1.1920928955078125e-06,0.0021753311157226562,0.002845287322998047,1.811981201171875e-05,9.5367431640625e-07
DTW2,300,600,1.430511474609375e-06,0.002173185348510742,0.002838611602783203,1.8358230590820312e-05,7.152557373046875e-07
DTW2,300,600,1.430511474609375e-06,0.002172708511352539,0.0028438568115234375,1.9073486328125e-05,4.76837158203125e-07
DTW2,300,600,1.430511474609375e-06,0.0021631717681884766,0.0028901100158691406,2.3126602172851562e-05,7.152557373046875e-07
DTW2,300,600,1.6689300537109375e-06,0.002190828323364258,0.002643108367919922,1.6689300537109375e-05,4.76837158203125e-07
DTW2,300,1200,9.5367431640625e-07,0.003278493881225586,0.004796028137207031,1.7642974853515625e-05,7.152557373046875e-07
DTW2,300,1200,1.1920928955078125e-06,0.0032973289489746094,0.0045316219329833984,1.6927719116210938e-05,4.76837158203125e-07
DTW2,300,1200,1.430511474609375e-06,0.003289937973022461,0.004414796829223633,1.6450881958007812e-05,7.152557373046875e-07
DTW2,300,1200,9.5367431640625e-07,0.003281116485595703,0.004396677017211914,1.621246337890625e-05,9.5367431640625e-07
DTW2,300,1200,9.5367431640625e-07,0.003277301788330078,0.004357099533081055,1.52587890625e-05,7.152557373046875e-07
DTW2,300,1200,1.1920928955078125e-06,0.0032701492309570312,0.0043032169342041016,1.6927719116210938e-05,7.152557373046875e-07
DTW2,300,1200,1.1920928955078125e-06,0.003284931182861328,0.004281282424926758,1.5497207641601562e-05,4.76837158203125e-07
DTW2,300,1200,1.430511474609375e-06,0.0035157203674316406,0.004314422607421875,1.6450881958007812e-05,7.152557373046875e-07
DTW2,300,1200,9.5367431640625e-07,0.0033712387084960938,0.004389286041259766,1.621246337890625e-05,7.152557373046875e-07
DTW2,300,1200,1.1920928955078125e-06,0.0033690929412841797,0.0043756961822509766,1.6689300537109375e-05,4.76837158203125e-07
DTW2,1000,1000,1.1920928955078125e-06,0.009174823760986328,0.013219356536865234,9.059906005859375e-05,7.152557373046875e-07
DTW2,1000,1000,1.430511474609375e-06,0.009292364120483398,0.013453483581542969,9.107589721679688e-05,7.152557373046875e-07
DTW2,1000,1000,1.430511474609375e-06,0.009274959564208984,0.013328313827514648,8.893013000488281e-05,7.152557373046875e-07
DTW2,1000,1000,2.384185791015625e-06,0.00942540168762207,0.01328730583190918,8.869171142578125e-05,7.152557373046875e-07
DTW2,1000,1000,1.430511474609375e-06,0.009285688400268555,0.01340031623840332,9.059906005859375e-05,7.152557373046875e-07
DTW2,1000,1000,1.430511474609375e-06,0.009268760681152344,0.013269186019897461,8.869171142578125e-05,7.152557373046875e-07
DTW2,1000,1000,1.430511474609375e-06,0.009279012680053711,0.013281822204589844,8.869171142578125e-05,1.1920928955078125e-06
DTW2,1000,1000,1.9073486328125e-06,0.009319543838500977,0.013249397277832031,8.654594421386719e-05,7.152557373046875e-07
DTW2,1000,1000,1.1920928955078125e-06,0.00926518440246582,0.013767242431640625,9.465217590332031e-05,1.1920928955078125e-06
DTW2,1000,1000,1.430511474609375e-06,0.009364128112792969,0.013366222381591797,9.393692016601562e-05,7.152557373046875e-07
DTW2,1000,2000,1.9073486328125e-06,0.018520355224609375,0.033960580825805664,4.744529724121094e-05,9.5367431640625e-07
DTW2,1000,2000,3.0994415283203125e-06,0.02254462242126465,0.042090654373168945,4.839897155761719e-05,9.5367431640625e-07
DTW2,1000,2000,2.6226043701171875e-06,0.022725582122802734,0.04213738441467285,4.792213439941406e-05,9.5367431640625e-07
DTW2,1000,2000,3.0994415283203125e-06,0.0222017765045166,0.0404665470123291,4.4345855712890625e-05,7.152557373046875e-07
DTW2,1000,2000,2.6226043701171875e-06,0.02142333984375,0.04055619239807129,4.482269287109375e-05,1.1920928955078125e-06
DTW2,1000,2000,2.6226043701171875e-06,0.021485567092895508,0.04031634330749512,4.38690185546875e-05,9.5367431640625e-07
DTW2,1000,2000,2.6226043701171875e-06,0.021409273147583008,0.04042935371398926,4.553794860839844e-05,7.152557373046875e-07
DTW2,1000,2000,2.6226043701171875e-06,0.02158808708190918,0.040524959564208984,4.4345855712890625e-05,7.152557373046875e-07
DTW2,1000,2000,2.86102294921875e-06,0.021692752838134766,0.04089832305908203,4.601478576660156e-05,1.1920928955078125e-06
DTW2,1000,2000,2.384185791015625e-06,0.022001981735229492,0.0407717227935791,4.506111145019531e-05,7.152557373046875e-07
DTW2,1000,4000,2.384185791015625e-06,0.04165792465209961,0.08131289482116699,9.083747863769531e-05,3.0994415283203125e-06
DTW2,1000,4000,3.337860107421875e-06,0.037293434143066406,0.06824588775634766,4.4345855712890625e-05,1.1920928955078125e-06
DTW2,1000,4000,2.86102294921875e-06,0.04166245460510254,0.08100032806396484,4.696846008300781e-05,9.5367431640625e-07
DTW2,1000,4000,2.6226043701171875e-06,0.03718900680541992,0.06809639930725098,4.76837158203125e-05,2.1457672119140625e-06
DTW2,1000,4000,3.0994415283203125e-06,0.03750133514404297,0.06809663772583008,4.553794860839844e-05,7.152557373046875e-07
DTW2,1000,4000,2.86102294921875e-06,0.03732562065124512,0.06815600395202637,5.030632019042969e-05,1.1920928955078125e-06
DTW2,1000,4000,2.384185791015625e-06,0.037335872650146484,0.06825757026672363,4.839897155761719e-05,9.5367431640625e-07
DTW2,1000,4000,3.0994415283203125e-06,0.0372161865234375,0.06872344017028809,4.601478576660156e-05,7.152557373046875e-07
DTW2,1000,4000,3.0994415283203125e-06,0.0372462272644043,0.06824088096618652,4.839897155761719e-05,7.152557373046875e-07
DTW2,1000,4000,2.6226043701171875e-06,0.037249088287353516,0.06822800636291504,4.673004150390625e-05,9.5367431640625e-07
DTW2,3000,3000,3.0994415283203125e-06,0.09336304664611816,0.18161582946777344,0.00041866302490234375,3.0994415283203125e-06
DTW2,3000,3000,3.337860107421875e-06,0.08491086959838867,0.1807243824005127,0.0003871917724609375,1.430511474609375e-06
DTW2,3000,3000,2.86102294921875e-06,0.08462786674499512,0.18086910247802734,0.00037384033203125,1.1920928955078125e-06
DTW2,3000,3000,2.6226043701171875e-06,0.08427238464355469,0.1813812255859375,0.00037598609924316406,9.5367431640625e-07
DTW2,3000,3000,2.384185791015625e-06,0.08413362503051758,0.18067002296447754,0.0003757476806640625,9.5367431640625e-07
DTW2,3000,3000,2.384185791015625e-06,0.08412981033325195,0.18164777755737305,0.0014140605926513672,3.5762786865234375e-06
DTW2,3000,3000,3.337860107421875e-06,0.08493566513061523,0.18063998222351074,0.00037407875061035156,1.1920928955078125e-06
DTW2,3000,3000,2.1457672119140625e-06,0.08404207229614258,0.18061161041259766,0.00037097930908203125,1.1920928955078125e-06
DTW2,3000,3000,2.384185791015625e-06,0.08432197570800781,0.180938720703125,0.00037288665771484375,1.1920928955078125e-06
DTW2,3000,3000,2.384185791015625e-06,0.08425068855285645,0.18045926094055176,0.00037288665771484375,9.5367431640625e-07
DTW2,3000,6000,2.384185791015625e-06,0.17545080184936523,0.3612990379333496,5.936622619628906e-05,1.1920928955078125e-06
DTW2,3000,6000,2.86102294921875e-06,0.18519377708435059,0.36197376251220703,0.00010561943054199219,2.86102294921875e-06
DTW2,3000,6000,3.337860107421875e-06,0.18470263481140137,0.36126208305358887,5.888938903808594e-05,1.430511474609375e-06
DTW2,3000,6000,2.384185791015625e-06,0.17652153968811035,0.3596079349517822,5.841255187988281e-05,9.5367431640625e-07
DTW2,3000,6000,3.0994415283203125e-06,0.17577171325683594,0.3598804473876953,6.127357482910156e-05,9.5367431640625e-07
DTW2,3000,6000,2.86102294921875e-06,0.1853351593017578,0.36113762855529785,9.274482727050781e-05,2.1457672119140625e-06
DTW2,3000,6000,2.384185791015625e-06,0.18554353713989258,0.36057019233703613,6.127357482910156e-05,9.5367431640625e-07
DTW2,3000,6000,2.6226043701171875e-06,0.1764070987701416,0.3601865768432617,5.7697296142578125e-05,1.430511474609375e-06
DTW2,3000,6000,2.6226043701171875e-06,0.17525792121887207,0.3598663806915283,6.079673767089844e-05,1.430511474609375e-06
DTW2,3000,6000,8.106231689453125e-06,0.185929536819458,0.36075496673583984,5.841255187988281e-05,9.5367431640625e-07
DTW2,3000,12000,2.86102294921875e-06,0.37064290046691895,0.7171945571899414,9.751319885253906e-05,7.152557373046875e-07
DTW2,3000,12000,2.86102294921875e-06,0.3702576160430908,0.7168400287628174,6.628036499023438e-05,7.152557373046875e-07
DTW2,3000,12000,3.337860107421875e-06,0.36952805519104004,0.7175538539886475,0.00011730194091796875,1.9073486328125e-06
DTW2,3000,12000,2.6226043701171875e-06,0.3708641529083252,0.7168793678283691,6.699562072753906e-05,9.5367431640625e-07
DTW2,3000,12000,2.86102294921875e-06,0.36957836151123047,0.7173655033111572,6.794929504394531e-05,9.5367431640625e-07
DTW2,3000,12000,2.6226043701171875e-06,0.3699355125427246,0.717473030090332,6.818771362304688e-05,1.1920928955078125e-06
DTW2,3000,12000,2.384185791015625e-06,0.3714175224304199,0.716789960861206,6.604194641113281e-05,9.5367431640625e-07
DTW2,3000,12000,3.5762786865234375e-06,0.3700892925262451,0.7172191143035889,6.67572021484375e-05,9.5367431640625e-07
DTW2,3000,12000,2.6226043701171875e-06,0.37433695793151855,0.7172391414642334,9.179115295410156e-05,1.1920928955078125e-06
DTW2,3000,12000,6.4373016357421875e-06,0.3702521324157715,0.7173891067504883,6.628036499023438e-05,1.430511474609375e-06
DTW2,10000,10000,3.0994415283203125e-06,1.0158336162567139,1.9842348098754883,0.0016663074493408203,2.384185791015625e-06
DTW2,10000,10000,2.86102294921875e-06,1.044851303100586,1.9832847118377686,0.0026717185974121094,1.430511474609375e-06
DTW2,10000,10000,2.86102294921875e-06,1.014608383178711,1.9839723110198975,0.0015773773193359375,1.9073486328125e-06
DTW2,10000,10000,8.106231689453125e-06,1.0445969104766846,1.9820878505706787,0.0016067028045654297,1.1920928955078125e-06
DTW2,10000,10000,3.0994415283203125e-06,1.0179767608642578,1.9824738502502441,0.0016372203826904297,2.1457672119140625e-06
DTW2,10000,10000,2.86102294921875e-06,1.0185015201568604,1.9844462871551514,0.001628875732421875,1.6689300537109375e-06
DTW2,10000,10000,4.0531158447265625e-06,1.0455224514007568,1.9834434986114502,0.0016891956329345703,1.9073486328125e-06
DTW2,10000,10000,5.0067901611328125e-06,1.0146844387054443,1.9825422763824463,0.0016429424285888672,1.1920928955078125e-06
DTW2,10000,10000,2.6226043701171875e-06,1.0155041217803955,1.983339548110962,0.001638650894165039,9.5367431640625e-07
DTW2,10000,10000,3.0994415283203125e-06,1.0488240718841553,1.9826595783233643,0.0017333030700683594,2.1457672119140625e-06
DTW2,10000,20000,5.245208740234375e-06,2.035714626312256,3.964134454727173,0.00014853477478027344,1.1920928955078125e-06
DTW2,10000,20000,3.0994415283203125e-06,2.0899901390075684,3.9582128524780273,8.678436279296875e-05,7.152557373046875e-07
DTW2,10000,20000,4.291534423828125e-06,2.0892045497894287,3.95708966255188,8.821487426757812e-05,7.152557373046875e-07
DTW2,10000,20000,3.0994415283203125e-06,2.0345284938812256,3.962117910385132,8.797645568847656e-05,7.152557373046875e-07
DTW2,10000,20000,3.814697265625e-06,2.0292625427246094,3.960723876953125,7.748603820800781e-05,7.152557373046875e-07
DTW2,10000,20000,4.0531158447265625e-06,2.089181661605835,3.9654955863952637,8.392333984375e-05,1.1920928955078125e-06
DTW2,10000,20000,2.384185791015625e-06,2.088723659515381,3.962357759475708,7.963180541992188e-05,7.152557373046875e-07
DTW2,10000,20000,4.0531158447265625e-06,2.032804012298584,3.959664821624756,8.654594421386719e-05,9.5367431640625e-07
DTW2,10000,20000,3.814697265625e-06,2.03023624420166,3.9636149406433105,9.393692016601562e-05,9.5367431640625e-07
DTW2,10000,20000,3.814697265625e-06,2.0884101390838623,3.958787679672241,0.000156402587890625,2.86102294921875e-06
DTW2,10000,40000,3.0994415283203125e-06,4.07035756111145,7.907448768615723,0.00013637542724609375,7.152557373046875e-07
DTW2,10000,40000,7.152557373046875e-06,4.062777757644653,7.913042783737183,0.00024700164794921875,1.9073486328125e-06
DTW2,10000,40000,7.867813110351562e-06,4.064181327819824,7.918534517288208,0.00021648406982421875,9.5367431640625e-07
DTW2,10000,40000,5.9604644775390625e-06,4.177715539932251,7.919578790664673,0.00023984909057617188,1.430511474609375e-06
DTW2,10000,40000,6.198883056640625e-06,4.061252117156982,7.914713382720947,0.0002524852752685547,1.9073486328125e-06
DTW2,10000,40000,7.3909759521484375e-06,4.184924602508545,7.9311363697052,0.0002346038818359375,1.9073486328125e-06
DTW2,10000,40000,5.4836273193359375e-06,4.059415817260742,7.9239044189453125,0.00025272369384765625,1.9073486328125e-06
DTW2,10000,40000,5.0067901611328125e-06,4.177849531173706,7.921574115753174,0.00024962425231933594,2.1457672119140625e-06
DTW2,10000,40000,5.4836273193359375e-06,4.060359716415405,7.9172704219818115,0.0002644062042236328,2.1457672119140625e-06
DTW2,10000,40000,5.0067901611328125e-06,4.176088571548462,7.917626619338989,0.00024628639221191406,1.6689300537109375e-06
DTW2,30000,30000,4.5299530029296875e-06,9.191872119903564,17.86912775039673,0.006630897521972656,1.9073486328125e-06
DTW2,30000,30000,5.9604644775390625e-06,9.408790111541748,17.86902093887329,0.006163358688354492,2.6226043701171875e-06
DTW2,30000,30000,5.4836273193359375e-06,9.155001401901245,17.87709403038025,0.01563429832458496,2.1457672119140625e-06
DTW2,30000,30000,5.9604644775390625e-06,9.401764392852783,17.879088878631592,0.015268325805664062,2.1457672119140625e-06
DTW2,30000,30000,5.245208740234375e-06,9.139407873153687,17.869323253631592,0.0060427188873291016,2.6226043701171875e-06
DTW2,30000,30000,7.152557373046875e-06,9.136777877807617,17.876335620880127,0.006638288497924805,1.6689300537109375e-06
DTW2,30000,30000,5.4836273193359375e-06,9.408295154571533,17.883313179016113,0.014881134033203125,2.1457672119140625e-06
DTW2,30000,30000,5.4836273193359375e-06,9.141488313674927,17.86966562271118,0.006043195724487305,2.6226043701171875e-06
DTW2,30000,30000,6.198883056640625e-06,9.141146898269653,17.884692430496216,0.0156252384185791,2.384185791015625e-06
DTW2,30000,30000,5.9604644775390625e-06,9.402881860733032,17.876779079437256,0.00617218017578125,2.384185791015625e-06
DTW2,30000,60000,5.245208740234375e-06,18.312195539474487,35.744221448898315,0.0002090930938720703,1.6689300537109375e-06
DTW2,30000,60000,6.198883056640625e-06,18.82431411743164,35.70537757873535,0.00039458274841308594,1.1920928955078125e-06
DTW2,30000,60000,5.245208740234375e-06,18.824025869369507,35.75083780288696,0.00018286705017089844,9.5367431640625e-07
DTW2,30000,60000,6.4373016357421875e-06,18.278310537338257,35.74691820144653,0.00017976760864257812,2.1457672119140625e-06
DTW2,30000,60000,5.4836273193359375e-06,18.319543838500977,35.741830348968506,0.0002148151397705078,9.5367431640625e-07
DTW2,30000,60000,6.198883056640625e-06,18.82091212272644,35.72390842437744,0.00036907196044921875,7.152557373046875e-07
DTW2,30000,60000,5.9604644775390625e-06,18.82147192955017,35.74482536315918,0.00018477439880371094,2.1457672119140625e-06
DTW2,30000,60000,5.7220458984375e-06,18.28754711151123,35.723172187805176,0.0001766681671142578,1.430511474609375e-06
DTW2,30000,60000,7.152557373046875e-06,18.338447332382202,35.74151849746704,0.0002079010009765625,1.9073486328125e-06
DTW2,30000,60000,6.4373016357421875e-06,18.825100898742676,35.73255467414856,0.00038886070251464844,1.430511474609375e-06
DTW2,30000,120000,7.62939453125e-06,36.572043895721436,78.86882424354553,0.0002732276916503906,1.6689300537109375e-06
DTW2,30000,120000,8.344650268554688e-06,36.56741905212402,75.03661966323853,0.0006000995635986328,1.9073486328125e-06
DTW2,30000,120000,7.3909759521484375e-06,36.594517946243286,75.06909370422363,0.00027489662170410156,1.6689300537109375e-06
DTW2,30000,120000,8.344650268554688e-06,37.72976112365723,75.1985228061676,0.0006146430969238281,1.430511474609375e-06
DTW2,30000,120000,6.67572021484375e-06,36.623666286468506,75.09630250930786,0.00027823448181152344,1.430511474609375e-06
DTW2,30000,120000,7.3909759521484375e-06,37.75196433067322,75.89279699325562,0.0005857944488525391,1.6689300537109375e-06
DTW2,30000,120000,7.62939453125e-06,36.607858419418335,75.11834859848022,0.0002751350402832031,1.9073486328125e-06
DTW2,30000,120000,7.867813110351562e-06,37.63795804977417,75.09946513175964,0.000583648681640625,1.9073486328125e-06
DTW2,30000,120000,6.9141387939453125e-06,36.609851360321045,75.1764304637909,0.00027561187744140625,1.6689300537109375e-06
DTW2,30000,120000,8.106231689453125e-06,37.643625259399414,75.05999803543091,0.0005877017974853516,1.430511474609375e-06
DTW3,100,100,7.152557373046875e-06,0.00012183189392089844,0.00023674964904785156,3.5762786865234375e-05,9.5367431640625e-07
DTW3,100,100,1.6689300537109375e-06,0.0001068115234375,0.00015401840209960938,1.2636184692382812e-05,7.152557373046875e-07
DTW3,100,100,9.5367431640625e-07,0.00010323524475097656,0.000152587890625,1.0967254638671875e-05,4.76837158203125e-07
DTW3,100,100,9.5367431640625e-07,9.632110595703125e-05,0.000133514404296875,1.049041748046875e-05,2.384185791015625e-07
DTW3,100,100,9.5367431640625e-07,9.608268737792969e-05,0.000133514404296875,1.049041748046875e-05,2.384185791015625e-07
DTW3,100,100,9.5367431640625e-07,9.608268737792969e-05,0.00013256072998046875,1.0251998901367188e-05,2.384185791015625e-07
DTW3,100,100,7.152557373046875e-07,9.608268737792969e-05,0.00013256072998046875,1.0728836059570312e-05,2.384185791015625e-07
DTW3,100,100,1.1920928955078125e-06,9.584426879882812e-05,0.00013208389282226562,1.0251998901367188e-05,2.384185791015625e-07
DTW3,100,100,9.5367431640625e-07,9.584426879882812e-05,0.0001327991485595703,1.0251998901367188e-05,2.384185791015625e-07
DTW3,100,100,9.5367431640625e-07,9.584426879882812e-05,0.00013208389282226562,9.775161743164062e-06,4.76837158203125e-07
DTW3,100,200,9.5367431640625e-07,0.0001857280731201172,0.0002694129943847656,1.4066696166992188e-05,4.76837158203125e-07
